捕,手,catch,"ホ、と-らえる、と-らわれる、と-る、つか-まえる、つか-まる ho, to-raeru, to-rawareru, to-ru, tsuka-maeru, tsuka-maru",10
舗,舌,pavement,ホ ho,15
募,力,recruit,"ボ、つの-る bo, tsuno-ru",12
慕,心,pining,"ボ、した-う bo, shita-u",14
簿,竹,register,ボ bo,19
芳,艸,perfume,"ホウ、かんば-しい hō, kanba-shii",7
邦,邑,home country,ホウ hō,7
奉,大,observance,"ホウ、（ブ）、たてまつ-る hō, (bu), tatematsu-ru",8
抱,手,embrace,"ホウ、だ-く、いだ-く、かか-える hō, da-ku, ida-ku, kaka-eru",8
泡,水,bubbles,"ホウ、あわ hō, awa",8
胞,肉,placenta,ホウ hō,9
俸,人,salary,ホウ hō,10
倣,人,emulate,"ホウ、なら-う hō, nara-u",10
峰,山,summit,"ホウ、みね hō, mine",10
砲,石,cannon,ホウ hō,10
崩,山,crumble,"ホウ、くず-れる、くず-す hō, kuzu-reru, kuzu-su",11
蜂,虫,bee,"ホウ、はち hō, hachi",13
飽,食,sated,"ホウ、あ-きる、あ-かす hō, a-kiru, a-kasu",13
褒,衣,praise,"ホウ、ほ-める hō, ho-meru",15
縫,糸,sew,"ホウ、ぬ-う hō, nu-u",16
乏,丿,scarce,"ボウ、とぼ-しい bō, tobo-shii",4
忙,心,busy,"ボウ、いそが-しい bō, isoga-shii",6
坊,土,boy,"ボウ、（ボッ） bō, (bo')",7
妨,女,disturb,"ボウ、さまた-げる bō, samata-geru",7
房,戶,tassel,"ボウ、ふさ bō, fusa",8
肪,肉,obese,ボウ bō,8
某,木,so-and-so,ボウ bō,9
冒,冂,risk,"ボウ、おか-す bō, oka-su",9
剖,刀,divide,ボウ bō,10
紡,糸,spinning,"ボウ、つむ-ぐ bō, tsumu-gu",10
傍,人,bystander,"ボウ、かたわ-ら bō, katawa-ra",12
帽,巾,cap,ボウ bō,12
貌,豸,appearance,ボウ bō,14
膨,肉,swell,"ボウ、ふく-らむ、ふく-れる bō, fuku-ramu, fuku-reru",16
謀,言,conspire,"ボウ、（ム）、はか-る bō, (mu), haka-ru",16
頰,頁,cheek,ほお hoo,16
朴,木,crude,ボク boku,6
睦,目,harmonious,ボク boku,13
僕,人,me,ボク boku,14
墨,土,black ink,"ボク、すみ boku, sumi",14
撲,手,slap,ボク boku,15
没,水,drown,ボツ botsu,7
勃,力,rise,ボツ botsu,9
堀,土,ditch,ほり hori,11
奔,大,bustle,ホン hon,8
翻,飛,flip,"ホン、ひるがえ-る、ひるがえ-す hon, hirugae-ru, hirugae-su",18
凡,几,mediocre,"ボン、（ハン） bon, (han)",3
盆,皿,basin,ボン bon,9
麻,麻,hemp,"マ、あさ ma, asa",11
摩,手,chafe,マ ma,15
磨,石,grind,"マ、みが-く ma, miga-ku",16
魔,鬼,witch,マ ma,21
昧,日,foolish,マイ mai,9
埋,土,bury,"マイ、う-める、う-まる、う-もれる mai, u-meru, u-maru, u-moreru",10
膜,肉,membrane,マク maku,14
枕,木,pillow,まくら makura,8
又,又,or again,また mata,2
抹,手,rub,マツ matsu,8
慢,心,ridicule,マン man,14
漫,水,cartoon,マン man,14
魅,鬼,fascination,ミ mi,15
岬,山,headland,みさき misaki,8
蜜,虫,honey,ミツ mitsu,14
妙,女,exquisite,ミョウ myō,7
眠,目,sleep,"ミン、ねむ-る、ねむ-い min, nemu-ru, nemu-i",10
矛,矛,halberd,"ム、ほこ mu, hoko",5
霧,雨,fog,"ム、きり mu, kiri",19
娘,女,daughter,むすめ musume,10
冥,冖,dark,"メイ、ミョウ mei, myō",10
銘,金,inscription,メイ mei,14
滅,水,destroy,"メツ、ほろ-びる、ほろ-ぼす metsu, horo-biru, horo-bosu",13
免,儿,excuse,"メン、まぬか-れる men, manuka-reru",8
麺,麥,noodles,メン men,16
茂,艸,overgrown,"モ、しげ-る mo, shige-ru",8
妄,女,delusion,"モウ、ボウ mō, bō",6
盲,目,blind,モウ mō,8
耗,耒,decrease,"モウ、（コウ） mō, (kō)",10
猛,犬,fierce,モウ mō,11
網,糸,netting,"モウ、あみ mō, ami",14
黙,黑,silence,"モク、だま-る moku, dama-ru",15
紋,糸,family crest,モン mon,10
冶,冫,melting,ヤ ya,7
弥,弓,all the more,や ya,8
厄,厂,unlucky,ヤク yaku,4
躍,足,leap,"ヤク、おど-る yaku, odo-ru",21
闇,門,darkness,やみ yami,17
喩,口,metaphor,ユ yu,12
愉,心,pleasure,ユ yu,12
諭,言,rebuke,"ユ、さと-す yu, sato-su",16
癒,疒,healing,"ユ、い-える、い-やす yu, i-eru, i-yasu",18
唯,口,solely,"ユイ、（イ） yui, (i)",11
幽,幺,seclude,ユウ yū,9
悠,心,permanence,ユウ yū,11
湧,水,boil,"ユウ、わ-く yū, wa-ku",12
猶,犬,furthermore,ユウ yū,12
裕,衣,abundant,ユウ yū,12
雄,隹,male,"ユウ、お、おす yū, o, osu",12
誘,言,entice,"ユウ、さそ-う yū, saso-u",14
憂,心,melancholy,"ユウ、うれ-える、うれ-い、う-い yū, ure-eru, ure-i, u-i",15
融,虫,dissolve,ユウ yū,16
与,臼,give,"ヨ、あた-える yo, ata-eru",3
誉,言,reputation,"ヨ、ほま-れ yo, homa-re",13
妖,女,bewitching,"ヨウ、あや-しい yō, aya-shii",7
庸,广,commonplace,ヨウ yō,11
揚,手,hoist,"ヨウ、あ-げる、あ-がる yō, a-geru, a-garu",12
揺,手,swing,"ヨウ、ゆ-れる、ゆ-る、ゆ-らぐ、ゆ-るぐ、ゆ-する、ゆ-さぶる、ゆ-すぶる yō, yu-reru, yu-ru, yu-ragu, yu-rugu, yu-suru, yu-saburu, yu-suburu",12
溶,水,melt,"ヨウ、と-ける、と-かす、と-く yō, to-keru, to-kasu, to-ku",13
腰,肉,loins,"ヨウ、こし yō, koshi",13
瘍,疒,boil (medical),ヨウ yō,14
踊,足,jump,"ヨウ、おど-る、おど-り yō, odo-ru, odo-ri",14
窯,穴,kiln,"ヨウ、かま yō, kama",15
擁,手,embrace,ヨウ yō,16
謡,言,noh chanting,"ヨウ、うたい、うた-う yō, utai, uta-u",16
抑,手,repress,"ヨク、おさ-える yoku, osa-eru",7
沃,水,fertility,ヨク yoku,7
翼,羽,wing,"ヨク、つばさ yoku, tsubasa",17
拉,手,crush,ラ ra,8
裸,衣,naked,"ラ、はだか ra, hadaka",13
羅,网,gauze,ラ ra,19
雷,雨,thunder,"ライ、かみなり rai, kaminari",13
頼,貝,trust,"ライ、たの-む、たの-もしい、たよ-る rai, tano-mu, tano-moshii, tayo-ru",16
絡,糸,entwine,"ラク、から-む、から-まる、から-める raku, kara-mu, kara-maru, kara-meru",12
酪,酉,dairy products,ラク raku,13
辣,辛,bitter,ラツ ratsu,14
濫,水,excessive,ラン ran,18
藍,艸,indigo,"ラン、あい ran, ai",18
欄,木,column,ラン ran,20
吏,口,officer,リ ri,6
痢,疒,diarrhea,リ ri,12
履,尸,footgear,"リ、は-く ri, ha-ku",15
璃,玉,glassy,リ ri,15
離,隹,detach,"リ、はな-れる、はな-す ri, hana-reru, hana-su",19
慄,心,fear,リツ ritsu,13
柳,木,willow,"リュウ、やなぎ ryū, yanagi",9
竜,龍,dragon,"リュウ、たつ ryū, tatsu",10
粒,米,grains,"リュウ、つぶ ryū, tsubu",11
隆,阜,hump,リュウ ryū,11
硫,石,sulphur,リュウ ryū,12
侶,人,companion,リョ ryo,9
虜,虍,captive,リョ ryo,13
慮,心,prudence,リョ ryo,15
了,亅,finish,リョウ ryō,2
涼,水,refreshing,"リョウ、すず-しい、すず-む ryō, suzu-shii, suzu-mu",11
猟,犬,game-hunting,リョウ ryō,11
陵,阜,mausoleum,"リョウ、みささぎ ryō, misasagi",11
僚,人,colleague,リョウ ryō,14
寮,宀,dormitory,リョウ ryō,15
療,疒,heal,リョウ ryō,17
瞭,目,clear,リョウ ryō,17
糧,米,provisions,"リョウ、（ロウ）、かて ryō, (rō), kate",18
厘,厂,thousandth,リン rin,9
倫,人,ethics,リン rin,10
隣,阜,neighboring,"リン、とな-る、となり rin, tona-ru, tonari",16
瑠,玉,lapis lazuli,ル ru,14
涙,水,tears,"ルイ、なみだ rui, namida",10
累,糸,accumulate,ルイ rui,11
塁,土,bases,ルイ rui,12
励,力,encourage,"レイ、はげ-む、はげ-ます rei, hage-mu, hage-masu",7
戻,戶,re-,"レイ、もど-す、もど-る rei, modo-su, modo-ru",7
鈴,金,small bell,"レイ、リン、すず rei, rin, suzu",13
零,雨,zero,レイ rei,13
霊,雨,spirits,"レイ、リョウ、たま rei, ryō, tama",15
隷,隶,slave,レイ rei,16
齢,齒,age,レイ rei,17
麗,鹿,lovely,"レイ、うるわ-しい rei, uruwa-shii",19
暦,日,calendar,"レキ、こよみ reki, koyomi",14
劣,力,inferiority,"レツ、おと-る retsu, oto-ru",6
烈,火,ardent,レツ retsu,10
裂,衣,split,"レツ、さ-く、さ-ける retsu, sa-ku, sa-keru",12
恋,心,romance,"レン、こ-う、こい、こい-しい ren, ko-u, koi, koi-shii",10
廉,广,bargain,レン ren,13
錬,金,tempering,レン ren,16
呂,口,spine,ロ ro,7
炉,火,hearth,ロ ro,8
賂,貝,bribe,ロ ro,13
露,雨,dew,"ロ、（ロウ）、つゆ ro, (rō), tsuyu",21
弄,廾,tamper with,"ロウ、もてあそ-ぶ rō, moteaso-bu",7
郎,邑,son,ロウ rō,9
浪,水,wandering,ロウ rō,10
廊,广,corridor,ロウ rō,12
楼,木,watchtower,ロウ rō,13
漏,水,leak,"ロウ、も-る、も-れる、も-らす rō, mo-ru, mo-reru, mo-rasu",14
籠,竹,basket,"ロウ、かご、こ-もる rō, kago, ko-moru",22
麓,鹿,foot of a mountain,"ロク、ふもと roku, fumoto",19
賄,貝,bribe,"ワイ、まかな-う wai, makana-u",13
脇,肉,aside,わき waki,10
惑,心,beguile,"ワク、まど-う waku, mado-u",12
枠,木,frame,わく waku,8
湾,水,gulf,ワン wan,12
腕,肉,arm,"ワン、うで wan, ude",12
